epoch,classification_loss,feature_loss,loss
4,0.015079590128507556,0.001871032728359285,0.008475311441210711
0,0.848073019123659,0.34993831504408907,0.5990056657209629
1,0.7259456028298634,0.25816812329902883,0.49205686406391425
2,0.24368028833371838,0.08954329452500111,0.166611792565119
3,0.06012109553486836,0.01412736463201482,0.037124230162944735
4,0.014335537511037617,0.00296634613683947,0.00865094184239463
0,0.8033384502660937,0.35119241076271707,0.5772654316047343
1,0.4842066681239663,0.21334507261834493,0.348775871279763
2,0.14370971045842984,0.04861303109948228,0.09616137105153828
3,0.028033366335964784,0.009016115087788643,0.0185247407317525
4,0.011011717534374172,0.002574510710518353,0.006793114129544758
0,0.829226429142603,0.3816719718459176,0.6054491956786412
1,0.7290413401475767,0.26503913613354285,0.49704023686850946
2,0.24766759665274038,0.10263550817603018,0.1751515532775623
3,0.04424283401359145,0.019968434361877237,0.03210563398897648
4,0.012299371179102398,0.004298536737290461,0.008298953983751012
0,0.7507712866474943,0.3328415778715436,0.5418064368934166
1,0.459773228299327,0.18935495778554823,0.3245640934967413
2,0.12280236548039972,0.04750867710426086,0.08515552149676694
3,0.033071723494042714,0.011718050917474234,0.022394887148970512
4,0.01053276873284542,0.003320823940334887,0.006926796285480988
0,0.8048803559163722,0.33558340257079133,0.5702318812652332
1,0.7218414436026317,0.2827927615584397,0.5023171051246363
2,0.2579967581280848,0.11645744586499726,0.18722710195111064
3,0.07118195422538896,0.030339921574767042,0.050760937854647636
4,0.017965609821059356,0.00737522977472442,0.01267041979221309
0,0.734799581329997,0.3082106987514147,0.521505141040174
1,0.4380176140040886,0.20039252300814883,0.31920506896042244
2,0.1370791593430246,0.05783809244450999,0.09745862625721025
3,0.041951401556683025,0.016703311751437622,0.029327356574557175
4,0.01090350606274314,0.005107875743017691,0.008005690925595601
0,0.7150904585312052,0.2846213673673025,0.4998559123132287
1,0.6500632632069472,0.2663825208820948,0.45822289222624246
2,0.21148590834402456,0.10959224848122132,0.1605390777311674
3,0.045377729506027406,0.022355181006033245,0.033866455256030326
4,0.01802133613765785,0.00606269485362601,0.012042015438853967
0,0.6552167214998385,0.3126717431516182,0.48394422923646324
1,0.46872963883527896,0.21688716676903935,0.34280840252957695
2,0.19241614167283222,0.08438478655567984,0.13840046361452196
3,0.05656082394373853,0.029252673203988774,0.04290674858522124
4,0.015681455439956086,0.007493701803202673,0.011587578587506602
0,0.6696500870876196,0.3122752748611497,0.49096268124696685
1,0.6106333696260685,0.25624265630797644,0.43343801033206103
2,0.22796805539145704,0.12050239923523694,0.1742352279948025
3,0.0800557927932681,0.03469643396575276,0.05737611351580155
4,0.024657816177506637,0.011359517757848995,0.018008666873977678
0,0.6580064696509663,0.29273742055747565,0.47537194773918245
1,0.46622885254825036,0.19330829836246444,0.32976857699998996
2,0.15079284931828335,0.07898959531108053,0.1148912217922327
3,0.0667614131575314,0.024645616209543333,0.045703514683537366
4,0.022202452275584022,0.01167319792254669,0.01693782527226864
0,0.5990725762960387,0.2913070410126593,0.44518981038070304
1,0.5989873053097143,0.23012820776642823,0.41455775790098237
2,0.24115157418134736,0.10754848671395605,0.17435003017506948
3,0.08146083659333427,0.0346633845531359,0.05806211059595027
4,0.021039038203747536,0.012843708201061661,0.016941373247834967
0,0.6440592533568057,0.30810660850710986,0.47608293229486887
1,0.4124378794577064,0.19527004895413794,0.303853963206454
2,0.14913872474940812,0.07510908615843552,0.1121239065215355
3,0.03906000999552084,0.021686642919099185,0.03037332654817075
4,0.011099562168166769,0.006968100259943706,0.009033831148749082
0,0.494823664971968,0.22533626563665343,0.36007996121557745
1,0.4839797009055207,0.18730831564199635,0.33564400781945486
2,0.2645558493166435,0.11502987646111627,0.1897928636611962
3,0.09909895255525665,0.03840480322336278,0.06875187753722435
4,0.05055404466963032,0.016721254078353325,0.0336376494137434
0,0.5600142515287166,0.2726146391615635,0.4163144434370646
1,0.4163140818113234,0.18406176058257498,0.3001879195614559
2,0.18208451255610802,0.08211182880147201,0.13209817113309372
3,0.052684208048825586,0.0233653680671279,0.038024787745642954
4,0.03023336204223153,0.011831609509521869,0.021032485713409942
0,0.37583515384211774,0.18589132260985491,0.28086323727194856
1,0.13981471387896596,0.07031066234155399,0.10506268876900034
2,0.04684453802864726,0.022684980274700537,0.034764759174389086
3,0.01888547744601965,0.008173620214731229,0.013529548898520993
4,0.011443501950252982,0.006421552357695452,0.008932527143326475
0,0.2898795952248137,0.17907649169607862,0.2344780448915028
1,0.13913094166030243,0.06333208179510222,0.10123151195485418
2,0.04681600403699388,0.022982232340770525,0.034899118163327615
3,0.02057580014963339,0.009313573788215474,0.01494468698596082
4,0.008312837672192694,0.005002227844670415,0.006657532728617874
0,0.27004013203720495,0.1513265837438223,0.2106833568342575
1,0.07662338145622392,0.045024528895027754,0.06082395530055936
2,0.03556277220728012,0.012501368060617185,0.0240320700629637
3,0.01467356289362126,0.006878468446524405,0.010776015714083502
4,0.00860246112030681,0.004478880420054604,0.006540670755273867
0,0.14503550691893552,0.11749888504514606,0.13126719529490646
1,0.059471124556006456,0.0296164486648106,0.044543786746699635
2,0.022025884489710556,0.00945012188493842,0.015738003285283724
3,0.010611532975794612,0.0048384609995637,0.007724997036658772
4,0.005563575007793743,0.0032884086845669804,0.004425991846180362
0,0.14734370999674246,0.0746999122883852,0.11102181123342456
1,0.03865011387345631,0.023182939806180757,0.0309165268909277
2,0.018178838895770107,0.007809786319096641,0.012994312579039394
3,0.007822765623753117,0.004152093463145741,0.0059874295540971725
4,0.005084173496892085,0.0029948870566241987,0.004039530276048292
0,0.11455666079617492,0.07936586044365312,0.09696125963748228
1,0.041561705577073664,0.019681234117143037,0.030621469895378117
2,0.020985718228763377,0.007400889631088187,0.014193303883075714
3,0.009998192454165802,0.004229442454965376,0.007113817454565589
4,0.007453635097878826,0.0032013296206459037,0.005327482330158535
0,0.08204387310642476,0.06997744188212403,0.0760106577924112
1,0.022132668746408166,0.011573658972160845,0.016853163842248116
2,0.01064583570014958,0.0048765894877383625,0.00776121256554999
3,0.005948426535568859,0.002983360508706693,0.00446589348735515
4,0.004038392330474425,0.002253086286278941,0.0031457393197342753
0,0.09372402993371574,0.06980979530049897,0.08176691262278615
1,0.03168205063926374,0.01834333241667326,0.025012691300816653
2,0.010891226094738558,0.005446427558526033,0.008168826842248985
3,0.006190272532233105,0.003001500849566627,0.004595886717164298
4,0.0046493184749922915,0.0024301876120905322,0.003539753018696679
0,0.08543573968998361,0.0681858857434879,0.07681081258896284
1,0.024024922996986567,0.01257705585122472,0.01830098937015708
2,0.008877961860867443,0.004509297639653995,0.0066936297580690645
3,0.004435560820771881,0.0027660778524899263,0.0036008193742529285
4,0.004455843107013895,0.0020892890255398504,0.0032725660726655183
0,0.049438556349586424,0.05546256057100325,0.05245055892027733
1,0.009271046513032804,0.007523193029777669,0.008397119755788548
2,0.005478503771705508,0.002997027446016124,0.004237765625187355
3,0.005322956052756437,0.0022846173392835913,0.003803786719445048
4,0.004119492547654706,0.002105705039689272,0.003112598759599212
0,0.0815334195390389,0.0633151508049994,0.07242428523874501
1,0.021797336745870914,0.012868711923635224,0.01733302446536538
2,0.00648907932492609,0.003689362434670329,0.005089220897544448
3,0.0024085950997953373,0.0025260990468512585,0.002467347081841492
4,0.003746765380350464,0.00188014321398308,0.0028134543056849664
0,0.05927042563718448,0.036112265243967316,0.047691345402244026
1,0.01574732618627888,0.008528012291119411,0.012137669320331841
2,0.007084945804530346,0.0028684051343944015,0.004976675473721471
3,0.004556572250737922,0.002146299543688301,0.0033514358659797326
4,0.0038031053327580505,0.0016305581936271998,0.002716831770646045
0,0.052544772663301355,0.0417499319059638,0.047147351470435174
1,0.012225995832633955,0.007093584511383641,0.009659790115930685
2,0.004706284397554289,0.0029686050256714225,0.0038374447002552632
3,0.002078075843533819,0.0019513351456602898,0.0020147054768508165
4,0.002498839919387204,0.0015189894347269906,0.002008914690544238
0,0.0481827888586672,0.04353869461068293,0.04586074120796672
1,0.011669941274903534,0.007483237741015307,0.009576589408580487
2,0.005353878721418768,0.0027686294321561367,0.004061254084950722
3,0.003736381816518743,0.001903250362019895,0.0028198160750723283
4,0.002423615735762457,0.0015106521825101681,0.001967133951327968
0,0.04594731324908846,0.03494612272919678,0.04044671783723482
1,0.01195251347820797,0.004577510839714328,0.008265012233495348
2,0.004054556160642788,0.002577637061022404,0.0033160966264492854
3,0.004321068120700103,0.001869924377831744,0.0030954962698515596
4,0.002730527448342977,0.0014840131937866893,0.0021072703175155855
0,0.04057943248956623,0.03418819282896726,0.0373838131043424
1,0.010987231499379182,0.004457619381932224,0.007722425416520819
2,0.003164036687826965,0.0022778668804321347,0.0027209517954871424
3,0.004556754437877183,0.0016365828696729206,0.0030966686374485127
4,0.002366745142442197,0.0013184057301614525,0.0018425754444650942
0,0.023448812491374045,0.028585365715027764,0.02601708933461185
1,0.007978835135340555,0.0037203539395704865,0.005849594583950664
2,0.004249442533430893,0.0021467999137779015,0.0031981212143763534
3,0.004411504421136115,0.0016017561940271862,0.003006630300305693
4,0.0015588377321297984,0.0012766599325781188,0.0014177488422918519
0,0.02479281326011959,0.02983503555878997,0.02731392440874493
1,0.007172088236008521,0.004153733763548478,0.0056629109610917
2,0.0054800060830397035,0.002142623595030206,0.003811314826967513
3,0.0023173498917547076,0.0015616802393640505,0.0019395150579284968
4,0.0015839833628511193,0.0011968667627448534,0.0013904250496657702
0,0.0324378484674082,0.02724396331355021,0.029840905764480917
1,0.004817775473362062,0.004183483324240803,0.0045006293803453445
2,0.003217077640129435,0.0020819929493704767,0.0026495352901359337
3,0.002660235323341245,0.0015115806159972235,0.0020859079796071277
4,0.0025160902516246295,0.0012488073723322553,0.001882448818722013
0,0.024796561241467913,0.01947360998587456,0.02213508578403512
1,0.005455343802345962,0.002961961626325075,0.004208652725693111
2,0.006226580800125148,0.001632380111869879,0.003929480441800523
3,0.0028111197862904745,0.0012672045949573925,0.0020391621879619977
4,0.0023048931382108114,0.0010290610882249184,0.0016669771100235422
0,0.028477361354062605,0.019075634934735006,0.02377649816179012
1,0.004119559590812636,0.003041932954191707,0.003580746303380626
2,0.00310794672454571,0.0017687573549110534,0.002438352023046918
3,0.002480315408675091,0.001366322982215845,0.0019233192121269318
4,0.0017209642576678406,0.0011497792268240052,0.0014353717433106972
0,0.019080410786711317,0.01618259184193093,0.01763150154147297
1,0.0062869219450143775,0.0024003231366982727,0.0043436225202706895
2,0.006677908394144985,0.0016100592456939743,0.0041439838213391785
3,0.004148563262211477,0.0014128661735789713,0.0027807147367062365
4,0.002415554038612399,0.001192835510975295,0.0018041947680502767
0,0.013923726527292917,0.011967180061108636,0.012945453360926633
1,0.005174650397526509,0.002342238984632919,0.003758444707761178
2,0.0025513075230353534,0.0015589515834751471,0.002055129567984628
3,0.0015745873572929512,0.0012203812586404838,0.0013974843143553632
4,0.00144707982885515,0.0010026069570946076,0.0012248433975889006
0,0.018484143187467963,0.024005863176681463,0.021245003283228273
1,0.004463697516035698,0.00242558542196071,0.0034446415005865076
2,0.0033124466866777257,0.001532239335441462,0.002422342979826215
3,0.0013299187437330214,0.001202943421071168,0.0012664310861288048
4,0.001786269056582369,0.0010050904976840064,0.0013956797760684135
0,0.02615730539560545,0.018259930969556658,0.02220861830964412
1,0.0032321007868343194,0.002278377036507264,0.0027552389059919955
2,0.0030140235768801463,0.0015824273805043138,0.0022982254911145966
3,0.001525551557722615,0.0012557249822903697,0.0013906382785246866
4,0.0016313067391776003,0.0010528072648079748,0.0013420570083814331
0,0.0170204608439235,0.010246873127648652,0.013633666968927151
1,0.0026615205474294404,0.0019070737613308265,0.0022842971531378967
2,0.0015373806165326841,0.001258041928295137,0.00139771127312376
3,0.002122749976612196,0.0010202054456784958,0.0015714777024496893
4,0.0011037846107217596,0.0008714294917143245,0.0009876070522828165
0,0.013636929346120735,0.010700375537342596,0.012168652280063436
1,0.0030499812291520535,0.0017137317094815577,0.0023818564716238163
2,0.002090188079774834,0.0013364304074302044,0.001713309242537745
3,0.0018772501640430673,0.0011098562731271292,0.0014935532150358508
4,0.002879809407182265,0.0009657324230718631,0.0019227709279043554
0,0.010106146689639257,0.009373107378473279,0.009739626918794451
1,0.003701874872360083,0.0016586434368680164,0.0026802591420142206
2,0.0031773665037556982,0.0012156661435189407,0.0021965163404962457
3,0.0018724510765623118,0.001014913665840584,0.0014436823733309965
4,0.002529748212886838,0.0008847852742935462,0.001707266715196211
0,0.01177770000805783,0.018106555745073753,0.014942127725722768
1,0.0035031521877432925,0.002881011323685326,0.0031920817408074694
2,0.002216108542619977,0.0014269346450796214,0.0018215216043200799
3,0.0019025038736134132,0.00115696005253462,0.0015297319694626622
4,0.003346428258071949,0.0009993515034183496,0.002172889897781538
0,0.01874126623584832,0.020114722712783188,0.019427994437935966
1,0.00237780387680864,0.001899370257799491,0.0021385870697885386
2,0.001804484574765921,0.001342221373328712,0.0015733529722726926
3,0.0021158455652411936,0.0011048518375368652,0.0016103486967750076
4,0.0017212734493091929,0.0009637826630595798,0.001342528042519783
0,0.012577488191465551,0.009261505127807783,0.010919496723700588
1,0.0030051589433796612,0.0018307497506966906,0.002417954365671726
2,0.0024671044811839238,0.0014114541426817773,0.0019392793211608942
3,0.0012392188431609922,0.0011740506505281323,0.0012066347436502393
4,0.0012004313024723471,0.0010263696199328434,0.001113400468034897
0,0.007880219186318288,0.006964008182588193,0.007422113764843699
1,0.003492659245682994,0.0015484703148902598,0.002520564783126025
2,0.0013063017590533624,0.0012167985543960751,0.0012615501437699649
3,0.002121894064901692,0.0010235601902666798,0.0015727271270517987
4,0.0012199571764340807,0.0008998213342260342,0.0010598892510709603
0,0.019714706731397975,0.012250894264292494,0.01598280042597297
1,0.0034518229477703798,0.0019953918718539814,0.0027236073929532544
2,0.0026016952945544136,0.0012592711108282391,0.0019304832037561005
3,0.002049117222380052,0.0010646398859978767,0.0015568785446059958
4,0.0016988535190182851,0.0009246407252049255,0.001311747111641325
0,0.007614876566704635,0.008664042284291965,0.008139459393555072
1,0.004199210102187197,0.001564143565923498,0.0028816768544635213
2,0.0018222811677998567,0.0012449942502227227,0.001533637707769053
3,0.0015243222878780216,0.0010423647394551465,0.0012833435157961325
4,0.0012180360059662744,0.0009260364824468725,0.001072036250062832
0,0.008307420089627935,0.0070799243325515215,0.007693672177904263
1,0.0065119519642349785,0.0016936637197121432,0.004102807851201605
2,0.002122838721999603,0.0012564588570257466,0.0016896487838338789
3,0.0022940776078740318,0.0010554331433590184,0.001674755375616525
4,0.0024326030110298634,0.0009280077856823393,0.0016803054111333927
0,0.008271015707400582,0.007069434570262163,0.007670225119133048
1,0.00322383149330385,0.0016142802295933774,0.0024190558753794103
2,0.0011378738208583034,0.0012580619410827484,0.0011979678834549991
3,0.0010380040955014255,0.001066106801040516,0.001052055444721723
4,0.0012572674597499938,0.0009343352058061921,0.001095801334197792
0,0.005037583116862196,0.008725397970964678,0.006881490455892096
1,0.001253466444833931,0.0015822340377248687,0.0014178502435864108
2,0.0023771361501109447,0.0012120706648225102,0.0017946034331987725
3,0.000997264804559896,0.0010288527906906406,0.0010130587963830316
4,0.0017311301637120068,0.0009097250273576142,0.0013204275910095199
0,0.008128719319867698,0.009793970308681132,0.008961344959438643
1,0.0027678641369963835,0.0015572291226041072,0.0021625466242989116
2,0.0015975895084699094,0.001242095490608069,0.00141984249661086
3,0.0035429624219498845,0.00107912751050984,0.0023110449291402248
4,0.0018458745112960658,0.0009554935556768281,0.0014006840249682526
0,0.003998948880662948,0.005170860882172725,0.004584904855242136
1,0.001475342052488974,0.0018010143632148734,0.0016381782160151933
2,0.0017834518370275364,0.0014427919838742194,0.001613121922695782
3,0.0020779454931559994,0.001258733764322043,0.001668339620753214
4,0.0008005830225046361,0.0011036606110127007,0.0009521218144516574
0,0.013188440919848068,0.007289693991102778,0.010239067596735478
1,0.0026816936027366533,0.0014897170558248124,0.0020857053516409926
2,0.0027998476140144303,0.0011771378329551846,0.001988492729341066
3,0.0011549246143947197,0.0010306479852283147,0.0010927862944876457
4,0.0013950363347426103,0.000910247018221459,0.0011526416676976468
0,0.008022264327048948,0.013002207233778502,0.01051223600317338
1,0.0029571815205754986,0.006017394898574311,0.004487288110994552
2,0.0026491489949942815,0.0020779506531409158,0.00236354977610839
3,0.0022869649754550378,0.00119510577221773,0.0017410353778736529
4,0.0012748773151542991,0.0010424700918608833,0.0011586737016886018
0,0.004736789192354147,0.006691360915372171,0.005714075055637783
1,0.001967437218210274,0.001669333926856336,0.0018183855672094336
2,0.0013578814917908435,0.0013516936085624166,0.0013547875526611034
3,0.0012844476625947963,0.0011721206151045541,0.0012282841418665357
4,0.0019068820160677339,0.0010493705688021714,0.0014781262974038992
0,0.0069580508723270105,0.007769283199528084,0.007363666929361388
1,0.003036229398986041,0.0019362879004514004,0.0024862586241641378
2,0.002535958393908492,0.0014641325198193422,0.0020000454579286913
3,0.0014680755830784441,0.0012415407412534965,0.0013548081730799068
4,0.0021886065245248242,0.0010976387390500594,0.0016431226331184096
0,0.0045544870345776605,0.007430906733001083,0.005992696883878103
1,0.0021535702610158405,0.002176688905952998,0.0021651295672466117
2,0.0013677495781604836,0.001688162922552537,0.0015279562482269618
3,0.0011890753429303535,0.001415325823117888,0.001302200579297411
4,0.00167898289217236,0.0012408915144766159,0.0014599371923661858
0,0.008877967232298787,0.008751989971908809,0.008814978605298122
1,0.0039032995821510603,0.0026085992803706265,0.0032559494159990787
2,0.002000677397562668,0.0017819307519480723,0.0018913040758201443
3,0.0015540852702276714,0.0014968191457361483,0.0015254522157015233
4,0.002903898455991932,0.0013296236088868548,0.002116761044329373
0,0.007180832889322873,0.006221222494254683,0.0067010276720904545
1,0.0027869502192493754,0.0018508635640922344,0.002318906903738247
2,0.002282678056295348,0.0014359415242613134,0.0018593097782108887
3,0.0019116888469420147,0.0012525117433652645,0.0015821002910720047
4,0.0017120574260976666,0.0011280680142013674,0.0014200627274254746
0,0.006660716362736222,0.00912870542450081,0.007894710985455298
1,0.006758725273468327,0.002826267584701205,0.0047924965037964284
2,0.004003475329316244,0.001797150058470235,0.0029003127036536704
3,0.0029630469094050435,0.0014931759498899848,0.002228111433285493
4,0.0013844827083564113,0.0013225473564333942,0.00135351502920058
0,0.005097182436346463,0.004310787416548786,0.004703984905329601
1,0.003081554709862713,0.002143585475207102,0.002612570076385831
2,0.00268410655056558,0.0016528719630824948,0.002168489247418531
3,0.0019876603480774866,0.0014216182490799393,0.0017046393122433163
4,0.001130296971873244,0.0012582389470303385,0.0011942679511110594
0,0.004783112771181594,0.0050784711754048905,0.004930791946940079
1,0.0018634740726400463,0.00232493650915652,0.002094205297819316
2,0.0012593245724352394,0.001709586067768325,0.001484455318593352
3,0.0018027749014791193,0.0014189293323419762,0.0016108521284456023
4,0.0015033917988170643,0.0012507723206398645,0.001377082064253755
0,0.00600286203943386,0.004856415272359566,0.005429638605053741
1,0.004218977358970911,0.002399518803896371,0.0033092480940778352
2,0.003300869018946797,0.0017948485877174634,0.002547858785497161
3,0.0036557965815030378,0.0015324625903925086,0.0025941296004996883
4,0.0018066677070370444,0.0013636872637307089,0.001585177488755662
0,0.005708335351167678,0.006070368576840293,0.005889351956728028
1,0.0036179472175185434,0.0032188410948104473,0.00341839411029047
2,0.002722187782637775,0.002357956131695906,0.0025400719477613343
3,0.0012913968250092983,0.0019335998108655941,0.0016124983127910372
4,0.0021853403058030825,0.0016916248845873492,0.0019384825903150003
0,0.0017046908031305775,0.0022016360219312466,0.0019531634280588704
1,0.0011007541846682703,0.0017311199328282894,0.0014159370567961938
2,0.0011614318362085103,0.001504527218213941,0.0013329795241943652
3,0.002002288788988641,0.0013619615595571969,0.0016821251590111543
4,0.001187443234191117,0.0012559186915296313,0.0012216809556731478
0,0.008904071524029417,0.00556342224285245,0.007233746930468464
1,0.008272931702355513,0.003270734343947502,0.0057718329345977796
2,0.007317887842740364,0.0024356628951287215,0.004876775345509508
3,0.006709798817343942,0.0020586596333376336,0.004384229313894515
4,0.006340551437815742,0.0018311097995071422,0.004085830552645437
0,0.008713031618887127,0.006593052847963962,0.007653042111508889
1,0.0045121388833560955,0.0032225662037423564,0.0038673525101862983
2,0.0022909399175238456,0.002431208326725471,0.002361074126206293
3,0.002523933407047014,0.00208092430179155,0.002302428830994248
4,0.0022108461448735353,0.0018409822219925954,0.0020259142031313895
0,0.011347574261357872,0.010118196432857786,0.0107328854739047
1,0.009650871672642008,0.006216271009889613,0.007933571338071488
2,0.009259099532955145,0.004533378301414082,0.006896238956847455
3,0.0075199415399011494,0.003533553681158881,0.005526747690121893
4,0.007913068110810412,0.0029340866344793495,0.005423577400506474
0,0.007520457906982146,0.005798136974789952,0.006659297398206346
1,0.0030455986119838,0.003657168783985714,0.0033513836895552943
2,0.0022905574658624375,0.002640896306796249,0.0024657268840223324
3,0.004399945633272958,0.002218659815453731,0.003309302715224032
4,0.0018292572054722368,0.0019036694713754625,0.0018664633453448825
0,0.005157457327962819,0.007148904600975717,0.0061531807512482176
1,0.0033873970575613627,0.005271319167194434,0.004329358116814458
2,0.0033477076826895383,0.004189725225953181,0.003768716352457953
3,0.00404646956339115,0.003403606180388412,0.0037250378010822913
4,0.0029169012859489247,0.0027293995393315195,0.0028231504221344593
0,0.005352248197418592,0.005535599806490809,0.0054439240669059315
1,0.004632589932908758,0.004078723473201801,0.00435565663828151
2,0.0034519911538908915,0.003295134799129034,0.00337356299044076
3,0.004226245447459471,0.002839026516218238,0.0035326359750952846
4,0.0033910430890789094,0.0025312156294381655,0.002961129322080169
0,0.0018423540239426784,0.0056550856204078785,0.0037487198118824603
1,0.0012276683782834969,0.004395825048360587,0.0028117467129671176
2,0.0019585227994134693,0.0035512965600568483,0.0027549096742338253
3,0.0022794844388533044,0.0030092218689898756,0.0026443531444273524
4,0.0016342166125513158,0.0026091409374380528,0.002121678782803029
0,0.006850148736791708,0.004700389515364361,0.00577526911312328
1,0.0027762200337658615,0.0035988205118195676,0.003187520268356155
2,0.0044969132119681825,0.003057913564744678,0.0037774133833874835
3,0.001856727409886378,0.0027014090379319585,0.00227906822479648
4,0.0019545226374558717,0.0024599459259373297,0.0022072343013061937
0,0.003049091646616722,0.004658536217459364,0.003853813946678689
1,0.001727507164859406,0.003864681194167266,0.002796094212255145
2,0.0012519269604548222,0.003266078817854045,0.002259002852597183
3,0.002351785055574643,0.002822822298451395,0.0025873036647681147
4,0.001093430329602575,0.0025130406177528886,0.0018032354774044418
0,0.005585632816513591,0.009533695398337242,0.007559664114435181
1,0.00634969758485989,0.007789995485637053,0.007069846675177559
2,0.003803808487690531,0.0064153386318627405,0.0051095736292531575
3,0.004830542357323305,0.005534745467096999,0.00518264387103888
4,0.003565654593729982,0.0048095078813409,0.0041875812436578935
0,0.005603284033429922,0.005311987208054833,0.005457635670076919
1,0.0033858412299617533,0.0047157554494688374,0.004050798381241493
2,0.0036964964177658237,0.004252805148120742,0.0039746508132893505
3,0.003125924776413296,0.0038696719562810867,0.0034977983667021165
4,0.002842866306664513,0.00357351311987902,0.0032081897150463903
0,0.004321590890801262,0.0044830951977396245,0.004402343035042399
1,0.00463045952613068,0.003978968169909288,0.004304713843583424
2,0.0035657169281010995,0.0035394152119562665,0.0035525660609781015
3,0.0038855860312185363,0.003193986580122217,0.003539786303540828
4,0.004193006679642855,0.0029262622244082526,0.0035596345077487414
0,0.00545275429541972,0.0068567507300829715,0.006154752521535734
1,0.0034126390773297583,0.0060753373307794924,0.004743988192342109
2,0.005026312839706917,0.0054386883809745155,0.005232500641396633
3,0.002193852126432963,0.00491398677358364,0.00355391946291869
4,0.003864032836778589,0.004479377619246385,0.00417170523866023
0,0.005241049047049828,0.006727364985236796,0.00598420697426219
1,0.0036710686919566174,0.006048386433465611,0.004859727594388149
2,0.004347666433626195,0.005466033328003704,0.004906849792971071
3,0.0023537838271472647,0.004980757857904281,0.003667270862667753
4,0.0020051658582637974,0.004573028534828265,0.0032890971901573854
0,0.0042404314829959395,0.004019753953510123,0.004130092723133247
1,0.002405580692561116,0.003758977347965034,0.003082279030023506
2,0.0011493295096443035,0.0035362666367734896,0.00234279806602167
3,0.002112775362769664,0.003351140019509419,0.0027319576900747674
4,0.0025427452462126227,0.0031830184534334055,0.0028628818169037424
0,0.004907630673941884,0.0032748704752742835,0.004091250529177714
1,0.0023493813143165712,0.0030580679193939787,0.0027037246082483495
2,0.0018091280142515443,0.0028711998669811094,0.0023401639230475513
3,0.0013434029208771634,0.0027144342325854955,0.0020289185801918457
4,0.003012714702025533,0.002571126302738288,0.0027919204904919307
0,0.006325529645326286,0.007325892001617609,0.006825710924359311
1,0.002877815545638796,0.006609528792934015,0.004743672227316604
2,0.0036099709598091997,0.006021667167859538,0.0048158189839762975
3,0.0038498807190945825,0.005494826063357589,0.004672353486700847
4,0.003127920207788986,0.005072036730736017,0.004099978469085039
0,0.003598937427762771,0.00901360814346046,0.006306272653845798
1,0.0037515150600861157,0.00829804756908632,0.006024781306467314
2,0.002951266090016494,0.007711156441761953,0.005331211200228143
3,0.0025995788432405013,0.007195625082936093,0.004897601961402404
4,0.0031568696000116377,0.006721618824507814,0.0049392442700237306
0,0.003380081703121172,0.0019559751803526746,0.0026680284050909415
1,0.002417490541297522,0.0018957139993023991,0.002156602297895361
2,0.0019273748649738546,0.0018329716865370823,0.0018801732629781772
3,0.00267937615912737,0.0017871725931621679,0.0022332743857277374
4,0.003688831287102558,0.001742019773412655,0.002715425545963027
0,0.004828425828103408,0.003403915749669711,0.0041161707635094386
